Date,Modal.Price.bitter.guard,Modal.Price.cucumber,Modal.Price.cabbage,Modal.Price.lady,Modal.Price.potato,Modal.Price.carrot,Modal.Price.jawar,Modal.Price.tomato,Modal.Price.beetroot,Modal.Price.turmeric,Modal.Price.ginger,MAX,MIN,R.F,EVP,DR,SSH,RH,VP,petrolPrice,Modal.Price.onion
2009-12-20,2000,1428.5714285714,479.7619047619,2000,1511.9047619048,957.5396825397,1258.8571428571,1202.380952381,717.8571428571,11432.1428571429,2157.1428571429,30.1714285714,15.7571428571,0.0428571429,2.7714285714,0,7.8571428571,71.8571428571,189.5,48.76,1487.4007936508
2009-12-27,1685.7142857143,1507.1428571429,443.3333333333,1685.7142857143,1160.7142857143,971.4285714286,1317.8571428571,1100,686.9047619048,12357.1428571429,2657.1428571429,28.4285714286,11.4714285714,0,3.2,0,8.3285714286,69.2142857143,152.4285714286,48.76,1295.7142857143
2010-01-03,1602.9761904762,1435.3174603175,514.2857142857,1602.9761904762,1077.8571428571,820.8333333333,1295.7142857143,1376.1904761905,625,9671.4285714286,2685.7142857143,29.8285714286,13.6571428571,0.3857142857,2.7285714286,3.5714285714,6.6428571429,68,170.7857142857,48.76,1314.2857142857
2010-01-10,1487.1428571429,1838.0952380952,446.0714285714,1487.1428571429,725.0793650794,753.5714285714,1275,1421.4285714286,647.619047619,11250,2885.7142857143,28.7857142857,13.5571428571,0,2.9714285714,0,7.7142857143,68.5,170.1428571429,48.76,784.246031746
2010-01-17,1320.2380952381,1480.9523809524,504.2857142857,1320.2380952381,700,727.9761904762,1313.5714285714,1555.3571428571,547.619047619,11428.5714285714,2764.2857142857,29.3142857143,14.2714285714,0,2.9142857143,0,7.7142857143,71.1428571429,178.8571428571,48.76,848.9285714286
2010-01-24,1496.4285714286,1341.6666666667,502.1428571429,1496.4285714286,649.2857142857,803.1746031746,1385.7142857143,1492.2619047619,535.7142857143,11857.1428571429,2742.8571428571,29.3714285714,10.8857142857,0,3.4714285714,0,9.1714285714,63.1428571429,134,48.76,916.6666666667
2010-01-31,1577.380952381,1158.9285714286,469.1666666667,1577.380952381,743.8888888889,728.5714285714,1231.4285714286,1398.3333333333,565.4761904762,10678.5714285714,2792.8571428571,28.7714285714,11.3142857143,0,3.3571428571,0,8.4571428571,67.7142857143,146.2857142857,48.76,950.9920634921
2010-02-07,1583.3333333333,915.4761904762,465.4761904762,1583.3333333333,725.2380952381,683.3333333333,1267.8571428571,1138.0952380952,510.7142857143,10750,2750,30.9142857143,14.0142857143,0,3.6,0,8.1714285714,63.8571428571,159.5714285714,48.76,781.3095238095
2010-02-14,1664.2857142857,816.6666666667,442.8571428571,1664.2857142857,692.8571428571,603.5714285714,1250,848.3333333333,546.4285714286,10607.1428571429,2750,31.1,14.8,0,3.6428571429,0,8.1428571429,63.7857142857,168.2142857143,48.76,739.2857142857
2010-02-21,1502.380952381,714.9404761905,437.0238095238,1502.380952381,687.8571428571,643.4523809524,1259.8571428571,625.5952380952,476.1904761905,10607.1428571429,2742.8571428571,34.1714285714,15.3285714286,0,5.1,0,9.1,49.0714285714,142,48.76,776.1904761905
2010-02-28,1561.5079365079,839.2857142857,446.7857142857,1561.5079365079,505.5952380952,548.0654761905,1228.1428571429,548.8095238095,452.619047619,10000,2885.7142857143,34.3,14.1571428571,0,5.5285714286,0,10.2714285714,44.5,131.6428571429,49.5942857143,564.7619047619
2010-03-07,1616.0714285714,628.0952380952,449.4047619048,1616.0714285714,507.7380952381,688.0952380952,1282.4285714286,559.2261904762,439.6428571429,9750,2921.4285714286,35.1571428571,16.0857142857,0,6.2857142857,0,9.3142857143,48,147.9285714286,51.68,572.8571428571
2010-03-14,1500,671.4285714286,464.4047619048,1500,589.2857142857,664.880952381,1280.2857142857,534.2857142857,410.7142857143,11928.5714285714,3035.7142857143,36.0142857143,18.5,3.3,6.2714285714,0.2857142857,7.6428571429,51.9285714286,174.8571428571,51.68,560.119047619
2010-03-21,1453.5714285714,634.4047619048,435.0595238095,1453.5714285714,573.8095238095,591.6666666667,1364.2857142857,438.3333333333,405.3571428571,9014.2857142857,3321.4285714286,32.5428571429,15.2428571429,0,6.9142857143,0,8.8,38.1428571429,133.7857142857,51.68,534.2857142857
2010-03-28,1446.4285714286,689.7619047619,411.9047619048,1446.4285714286,557.380952381,598.8095238095,1339.2857142857,507.380952381,404.7619047619,13000,3450,38.2428571429,18.3428571429,0,7.5714285714,0,9.1571428571,35.1428571429,131.2142857143,51.68,547.1428571429
2010-04-04,1386.5079365079,737.5,425,1386.5079365079,619.6428571429,682.1428571429,1328.5714285714,455.6547619048,419.246031746,12821.4285714286,3142.8571428571,37.1571428571,18.5857142857,0,9.1428571429,0,9.8428571429,32.0714285714,123.3571428571,51.9771428571,584.7619047619
2010-04-11,1394.0476190476,720.9523809524,442.8571428571,1394.0476190476,669.0476190476,761.9047619048,1369.7142857143,449.1071428571,424.4047619048,12964.2857142857,3050,38.9142857143,20.5571428571,0,7.7857142857,0,6.6,35.3571428571,153.4285714286,52.2,531.0119047619
2010-04-18,1336.9047619048,810.7142857143,430.9523809524,1336.9047619048,641.0714285714,690.9523809524,1430.4285714286,381.4880952381,380.9523809524,13250,3200,40.2428571429,22.4714285714,0,9.5142857143,0,9.5857142857,34.3571428571,162.1428571429,52.2,496.130952381
2010-04-25,1382.1428571429,914.880952381,413.6904761905,1382.1428571429,680.0238095238,776.1904761905,1460.7142857143,454.8214285714,500,13214.2857142857,3050,38.7285714286,21.2714285714,0,8.8857142857,0,9.6714285714,32.5,153.0714285714,52.2,479.880952381
2010-05-02,1453.5714285714,929.7619047619,454.4047619048,1453.5714285714,707.5662931839,1090.4761904762,1391,485.4761904762,493.253968254,13750,3000,38.9142857143,22.9571428571,0.2571428571,9.2428571429,1.1285714286,7.5428571429,39.7857142857,171,52.2,485.2380952381
2010-05-09,1433.9285714286,938.0952380952,461.6666666667,1433.9285714286,854.6130952381,785.119047619,1387.4285714286,436.7857142857,521.4285714286,14357.1428571429,2892.8571428571,38.9571428571,22.4,0.6285714286,7.9,0.1428571429,8.7714285714,40,181.1428571429,52.2,509.5238095238
2010-05-16,1453.5714285714,927.380952381,542.2619047619,1453.5714285714,805.3571428571,865.4761904762,1446.4285714286,582.380952381,522.619047619,14464.2857142857,3428.5714285714,39.5857142857,23.1142857143,0,10.6714285714,0,11.1857142857,40.3571428571,190,52.2,510.9523809524
2010-05-23,1373.2142857143,942.2619047619,630.3571428571,1373.2142857143,833.2142857143,934.2857142857,1391,516.7857142857,601.1904761905,18285.7142857143,4185.7142857143,37.4857142857,26.0428571429,0,11.7142857143,0,7.5428571429,47.6428571429,220.8571428571,52.2,557.0238095238
2010-05-30,1317.8571428571,1086.3095238095,717.2619047619,1317.8571428571,909.8354341737,1011.9047619048,1528.5714285714,663.6904761905,512.5,12285.7142857143,4228.5714285714,37.0571428571,25.1714285714,0,11.0857142857,0,11.1142857143,51.2142857143,226.7142857143,52.2,524.9404761905
2010-06-06,1409.5238095238,1267.8571428571,821.4285714286,1409.5238095238,957.0319794585,1316.6666666667,1487.1428571429,1019.0476190476,500,16250,4250,35.8428571429,23.3142857143,19.1571428571,8.1142857143,0.4285714286,9.7857142857,63.5,244.5,52.2,593.3928571429
2010-06-13,1578.5714285714,1290.4761904762,830.7142857143,1578.5714285714,858.8373172529,1202.380952381,1421.4285714286,1275,500,16821.4285714286,4250,34.4857142857,23.4714285714,8.9142857143,6.6857142857,0.4285714286,4.6857142857,70.7142857143,258.8571428571,52.2,578.8095238095
2010-06-20,1508.9285714286,1168.4523809524,843.8095238095,1508.9285714286,825.0522903158,1147.6190476191,1442.8571428571,1203.2142857143,700,17428.5714285714,4307.1428571429,30.0428571429,22.9428571429,19.5285714286,3.7428571429,0.5714285714,2.2,85.0714285714,275.0714285714,52.2,681.1904761905
2010-06-27,2069.0476190476,1169.0476190476,877.1428571429,2069.0476190476,864.900870187,1265.0793650794,1496.4285714286,1238.0952380952,546.4285714286,17357.1428571429,4650,30.7428571429,23.2,0.5428571429,5.2428571429,2.0142857143,3.8285714286,74.5,264.2142857143,53.2514285714,637.380952381
2010-07-04,2047.6190476191,938.0952380952,860.7142857143,2047.6190476191,941.0714285714,1094.0476190476,1560.7142857143,2010.8095238095,675,17035.7142857143,4078.5714285714,29.7857142857,23.3571428571,1.9,5.5714285714,1,2.5142857143,77.2142857143,260.7857142857,55.88,682.619047619
2010-07-11,1777.9761904762,890.4761904762,833.3333333333,1777.9761904762,880.119047619,1008.6904761905,1657.1428571429,1864.880952381,661.9047619048,17214.2857142857,3650,29.7142857143,22.8571428571,3.8142857143,4.3571428571,0.9857142857,2.7,77.1428571429,257.9285714286,55.88,693.2142857143
2010-07-18,1466.0714285714,946.4285714286,758.9285714286,1466.0714285714,826.7857142857,896.4285714286,1603.5714285714,1907.1428571429,992.8571428571,17000,3671.4285714286,30.6571428571,23.1571428571,0.0571428571,5.3857142857,0.5714285714,4.1142857143,71.6428571429,246.4285714286,55.88,710.5952380952
2010-07-25,1250.9523809524,858.9285714286,676.7857142857,1250.9523809524,807.1428571429,966.6666666667,1481.4285714286,1440.4761904762,721.4285714286,16857.1428571429,4164.2857142857,28.5571428571,22.8714285714,6.2428571429,4.0571428571,3,0.6,86,264.8571428571,55.88,591.2103174603
2010-08-01,1275,795.2380952381,647.619047619,1275,704.7619047619,1154.7619047619,1535.7142857143,1209.5238095238,763.0952380952,17000,3950,27.1857142857,22.2428571429,19.1142857143,2.4714285714,4,0.5428571429,87.2857142857,260.5714285714,55.88,708.3333333333
2010-08-08,1360.7142857143,722.619047619,623.2738095238,1360.7142857143,788.6904761905,871.4285714286,1507.1428571429,724.5238095238,952.380952381,16750,3178.5714285714,27.9714285714,22.1142857143,6.0428571429,4.0714285714,2.4285714286,2.4571428571,83.7142857143,254.2857142857,55.88,745.4761904762
2010-08-15,1557.1428571429,722.619047619,680.7142857143,1557.1428571429,765.1785714286,914.2857142857,1442.8571428571,1101.7857142857,795.8333333333,12267.8571428571,3050,29.5142857143,22.2714285714,0.2142857143,4.6142857143,0,6.0142857143,78.2142857143,256.5714285714,55.88,792.5198412698
2010-08-22,1330.3571428571,559.5238095238,535.7142857143,1330.3571428571,800.2976190476,1154.7619047619,1464.2857142857,980.3571428571,787.1428571429,16500,2821.4285714286,29.2142857143,22.5285714286,0.1428571429,3.5571428571,0,2.0285714286,81.0714285714,261.1428571429,55.88,819.0476190476
2010-08-29,1235.1190476191,564.880952381,591.1904761905,1235.1190476191,929.2857142857,1007.1428571429,1410.1428571429,1089.2857142857,714.2857142857,16714.2857142857,2700,29.0714285714,22.5571428571,6.7,2.8428571429,1.7142857143,1.8428571429,84.0714285714,266.5,55.88,904.5238095238
2010-09-05,1169.6428571429,536.9047619048,502.380952381,1169.6428571429,760.7142857143,1191.6666666667,1483.5714285714,1506.5476190476,800.8928571429,16750,2978.5714285714,27.2142857143,21.8428571429,12.8,3.2428571429,4.2,1.8571428571,86.0714285714,252.5,55.88,969.6428571429
2010-09-12,1347.6190476191,614.880952381,473.8095238095,1347.6190476191,782.7380952381,1276.1904761905,1525,1292.8571428571,526.7857142857,16750,8692.8571428571,28.1571428571,21,2.8428571429,3.1428571429,1.9857142857,2.7142857143,80.8571428571,246.8571428571,55.9442857143,1021.0317460318
2010-09-19,1469.6428571429,767.8571428571,502.9761904762,1469.6428571429,863.6904761905,1194.0476190476,1460.7142857143,1177.9761904762,553.5714285714,17214.2857142857,3200,30.2714285714,21.5,0.1,3.9714285714,0,5.5714285714,75.7857142857,247.3571428571,55.97,1144.0476190476
2010-09-26,1407.1428571429,714.2857142857,533.9285714286,1407.1428571429,902.380952381,1284.9206349206,1539.2857142857,1186.3095238095,547.380952381,16392.8571428571,2292.8571428571,32.2,21.7142857143,2.7428571429,5.2714285714,1.2285714286,4.9428571429,82.8571428571,265.5714285714,56.21,1200.5952380952
2010-10-03,1309.5238095238,775.5952380952,500.8928571429,1309.5238095238,904.7619047619,975,1517.8571428571,1060.1190476191,505.3571428571,16464.2857142857,2428.5714285714,32.2285714286,20.9428571429,8.3428571429,4.7142857143,2.8428571429,5.9,68.6428571429,243.7857142857,56.25,1358.9285714286
2010-10-10,1216.8650793651,763.0952380952,484.5238095238,1216.8650793651,827.9761904762,1180.9523809524,1635.7142857143,777.9761904762,515.5357142857,16500,2385.7142857143,32.9,20.8428571429,28.6714285714,3.6142857143,5.7142857143,6.9,71.2142857143,241.7142857143,56.25,1380.0595238095
2010-10-17,1169.0476190476,706.5476190476,489.2857142857,1169.0476190476,823.2142857143,994.0476190476,1525,616.0714285714,552.380952381,16842.8571428571,2257.1428571429,31.1571428571,20.7285714286,0.4714285714,4.4142857143,0.2857142857,5.8571428571,76.7142857143,239.1428571429,56.3585714286,1458.1349206349
2010-10-24,1024.4047619048,672.619047619,485.119047619,1024.4047619048,1033.9285714286,1085.7142857143,1546.4285714286,671.4285714286,523.8095238095,16657.1428571429,2221.4285714286,31.2142857143,21.6428571429,8.5,3.9285714286,0.7142857143,6.4428571429,83,266.7857142857,57.01,1427.5
2010-10-31,1539.880952381,824.4047619048,548.8095238095,1539.880952381,1070.2380952381,942.8571428571,1635.7142857143,722.0238095238,510.119047619,17292.8571428571,2228.5714285714,31.3285714286,17.5428571429,0,4.8714285714,0,8.3285714286,63.5714285714,202.0714285714,57.01,1287.1428571429
2010-11-07,1433.3333333333,622.619047619,609.5238095238,1433.3333333333,933.5714285714,1110,1507.1428571429,578.5714285714,584.2857142857,17078.5714285714,2207.1428571429,30.7142857143,18.3428571429,2.2571428571,4.2285714286,0.4285714286,6.0285714286,70.2857142857,211.4285714286,57.01,1459.1666666667
2010-11-14,1479.1666666667,586.9047619048,628.5714285714,1479.1666666667,1008.8095238095,1310,1546.4285714286,571.4285714286,730.7142857143,17500,5107.1428571429,29.7714285714,20.4428571429,1.4571428571,2.7714285714,1.0142857143,3.8428571429,79.7142857143,246.5,57.3014285714,1944.0476190476
2010-11-21,1305.9523809524,708.3333333333,657.1428571429,1305.9523809524,1042.8571428571,1191.2698412698,1853.5714285714,466.6666666667,689.2857142857,17500,2328.5714285714,30.5571428571,20.5857142857,2.0142857143,3.5714285714,0.4285714286,7.0285714286,75.4285714286,241.5,57.35,1858.3333333333
2010-11-28,1672.6190476191,690.4761904762,790.4761904762,1672.6190476191,998.9285714286,1196.4285714286,1942.8571428571,519.0476190476,847.619047619,17500,2300,30.4571428571,19.6571428571,1.5,2.7857142857,0.8,6.0571428571,72.3571428571,222.7857142857,57.35,1822.6190476191
2010-12-05,1744.0476190476,895.2380952381,1065.4761904762,1744.0476190476,975,1163.0952380952,1828.5714285714,653.5714285714,726.4285714286,18142.8571428571,3850,29.9571428571,16.6142857143,0,3.0857142857,0,7.7,71.9285714286,200.4285714286,57.35,2228.5714285714
2010-12-12,2103.5714285714,973.2142857143,1145.2380952381,2103.5714285714,1063.3333333333,1153.5714285714,1925,1125.5952380952,850,19000,2257.1428571429,28.3714285714,14.7285714286,0,3.2714285714,0,8.2571428571,65.7857142857,165.7857142857,57.35,2247.0238095238
2010-12-19,2370.2380952381,1170.7341269841,1140.4761904762,2370.2380952381,988.9682539683,1160.7142857143,1957.1428571429,1834.8214285714,1121.4285714286,19428.5714285714,2250,26.7285714286,9.6714285714,0,2.8142857143,0,9.0571428571,67.6428571429,135.4285714286,59.1271428571,3175
2010-12-26,2607.7380952381,1420.6349206349,1324.4047619048,2607.7380952381,1050.2380952381,1061.3095238095,2082.1428571429,2604.2658730159,1238.0952380952,19392.8571428571,2192.8571428571,29.3142857143,8.4285714286,0,2.8714285714,0,9.1714285714,65.7142857143,132.2142857143,60.46,2805.1587301587
2011-01-02,2253.5714285714,1420.2380952381,1098.8095238095,2253.5714285714,936.9047619048,1022.6190476191,2003.5714285714,2088.6904761905,885.7142857143,19750,2214.2857142857,27.6285714286,12.7857142857,0,2.6142857143,0,6.7428571429,70.5,159.4285714286,60.46,2959.5238095238
2011-01-09,1780.9523809524,1353.5714285714,598.8095238095,1780.9523809524,730.3571428571,938.4920634921,1957.1428571429,1279.7619047619,725,19750,2371.4285714286,27.3142857143,10.4,0,3.2428571429,0,7.8571428571,66.9285714286,137.9285714286,60.46,2967.8571428571
2011-01-16,2242.6587301587,2051.1904761905,830.3571428571,2242.6587301587,758.9285714286,916.369047619,2021.4285714286,2198.2142857143,728.5714285714,19592.8571428571,2442.8571428571,30.1857142857,8.0285714286,0,2.7428571429,0,9.5142857143,62.7857142857,126.2857142857,60.8342857143,2777.380952381
2011-01-23,1847.6190476191,2150,627.9761904762,1847.6190476191,793.4523809524,970.2380952381,2053.5714285714,1860.1190476191,551.7857142857,13817.1428571429,2407.1428571429,31.5142857143,9.6285714286,0,3.6571428571,0,9.5142857143,60.0714285714,128.5714285714,63.08,2347.6190476191
2011-01-30,1923.2142857143,2872.6190476191,458.3333333333,1923.2142857143,666.1706349206,935.119047619,1914.2857142857,1094.246031746,485.4166666667,20142.8571428571,2389.2857142857,32.0714285714,10.9857142857,0,3.9714285714,0,9.6,59.2142857143,131.0714285714,63.08,1377.7777777778
2011-02-06,2125,2532.1428571429,416.7857142857,2125,685.3571428571,842.8571428571,2115.7142857143,649.4047619048,476.7857142857,20000,2264.2857142857,31.4428571429,11.7571428571,0,4.7857142857,0,9.6714285714,58.7857142857,139.4285714286,63.08,1308.3333333333
2011-02-13,1802.9761904762,2513.3928571429,426.3095238095,1802.9761904762,750.496031746,772.8670634921,2085.7142857143,618.3531746032,555.3571428571,18250,2237.8571428571,32.3285714286,12.0857142857,0,4.5285714286,0,9.5285714286,57.0714285714,128.7857142857,63.08,862.996031746
2011-02-20,1807.1428571429,2603.5714285714,362.0238095238,1807.1428571429,793.0952380952,774.1071428571,2342.8571428571,543.75,567.8571428571,19285.7142857143,2278.5714285714,30.3428571429,12.6285714286,0,5,0,9.7428571429,58.7857142857,147.6428571429,63.08,924.7619047619
2011-02-27,1762.7976190476,2019.3452380952,242.380952381,1762.7976190476,694.2857142857,801.3888888889,2101.7142857143,360.3174603175,448.2142857143,19142.8571428571,2292.8571428571,31.4714285714,12.7857142857,0,5.4142857143,0,9.5142857143,53.1428571429,144.1428571429,63.08,645.4166666667
2011-03-06,1413.0357142857,1103.5714285714,230.1785714286,1413.0357142857,578.5714285714,821.1904761905,2071.4285714286,358.3333333333,395.7738095238,18857.1428571429,2185.7142857143,33.9857142857,17.1142857143,0.0571428571,4.8285714286,0,8.1428571429,52.6428571429,174.5,63.08,529.9603174603
2011-03-13,1815.4761904762,1416.6666666667,255.3571428571,1815.4761904762,619.2857142857,828.5714285714,2014.2857142857,482.1428571429,428.5714285714,16357.1428571429,2314.2857142857,35.7,13.6428571429,0,6.6857142857,0,9.6857142857,36.3571428571,117.2857142857,63.08,508.5714285714
2011-03-20,1807.1428571429,1157.1428571429,254.5238095238,1807.1428571429,615.7142857143,900.5952380952,2357.1428571429,459.5238095238,402.8571428571,15464.2857142857,2400,34.9714285714,13.8285714286,0,6.7,0,9.6142857143,31.8571428571,106.0714285714,63.08,476.369047619
2011-03-27,1708.9285714286,925.5952380952,236.3095238095,1708.9285714286,641.5773809524,734.8214285714,2617.8571428571,571.626984127,414.4047619048,16035.7142857143,2328.5714285714,35.8428571429,15.7285714286,0,7.6428571429,0,9.6714285714,32.8571428571,119.0714285714,63.08,414.6428571429
2011-04-03,1611.1111111111,801.1904761905,236.6666666667,1611.1111111111,555,743.253968254,2728.5714285714,629.7619047619,410.7142857143,12350,2285.7142857143,36.8142857143,15.6428571429,0,8.4571428571,0,9.9142857143,28.2857142857,108.6428571429,63.08,435.2380952381
2011-04-10,1521.626984127,818.4523809524,329.0476190476,1521.626984127,596.0714285714,745.2380952381,2750,848.8095238095,605.8333333333,15678.5714285714,2342.8571428571,36.2428571429,16.6142857143,0,8.6857142857,0,9.3571428571,33,129,63.08,466.4285714286
2011-04-17,1305.9523809524,784.5238095238,208.3333333333,1305.9523809524,872.2023809524,882.1428571429,2900,665.4761904762,416.0714285714,15500,2192.8571428571,37.5285714286,22.1142857143,2.4428571429,7.4285714286,0,6.7428571429,40.2857142857,172.6428571429,63.08,428.9285714286
2011-04-24,1170.2380952381,648.8095238095,223.8095238095,1170.2380952381,833.9285714286,800.9523809524,2932.1428571429,583.3333333333,467.8571428571,14857.1428571429,2121.4285714286,NA,NA,NA,NA,NA,NA,42.4523809524,178.9166666667,63.08,454.2857142857
2011-05-01,982.9365079365,588.4920634921,293.4523809524,982.9365079365,774.4047619048,791.4285714286,2896.4285714286,567.8571428571,422.619047619,14892.8571428571,2075,38.5,22.4142857143,3.6571428571,7.4,0.1428571429,9.3571428571,47,191.8571428571,63.08,502.7380952381
2011-05-08,960.7142857143,589.2857142857,321.9047619048,960.7142857143,948.5119047619,715.4761904762,2889.2857142857,485.7142857143,408.3333333333,12642.8571428571,2028.5714285714,36.4857142857,21.8142857143,0,9.9285714286,0,10.6714285714,45.7142857143,186.5714285714,63.08,483.2142857143
2011-05-15,903.5714285714,592.8571428571,394.4047619048,903.5714285714,889.5238095238,662.5,2835.7142857143,347.619047619,478.5714285714,15428.5714285714,2328.5714285714,36.6142857143,22.2857142857,0,10.3714285714,0,10.2714285714,48.1428571429,203.0714285714,63.83,475.3571428571
2011-05-22,944.0476190476,652.380952381,344.2857142857,944.0476190476,902.8571428571,665.7142857143,2717.1428571429,308.9285714286,391.0714285714,15214.2857142857,1921.4285714286,37.1571428571,24.7142857143,0,10.6142857143,0,8.5,42.1428571429,180.6428571429,68.33,478.2142857143
2011-05-29,963.8888888889,840.0793650794,358.3333333333,963.8888888889,915.4761904762,707.1428571429,2800,349.4444444444,519.0476190476,15032,1864.2857142857,36.6428571429,23.7857142857,0.6857142857,9.5428571429,0.2857142857,9.6285714286,53.1428571429,223.3571428571,68.33,477.2321428571
2011-06-05,952.380952381,797.619047619,351.1904761905,952.380952381,927.9761904762,947.8571428571,2653.5714285714,354.7619047619,454.1666666667,14785.7142857143,1871.4285714286,34.9,23.5285714286,16.9428571429,7.0714285714,1.7142857143,7.0285714286,66.0714285714,250.4285714286,68.33,521.7857142857
2011-06-12,1110.7142857143,979.7619047619,429.7619047619,1110.7142857143,913.4523809524,769.0476190476,2757.1428571429,596.4285714286,482.1428571429,11528.5714285714,1750,29.2,22.6571428571,15.1857142857,4.7857142857,3.5714285714,3.6571428571,80,263.7142857143,68.33,646.369047619
2011-06-19,1416.6666666667,982.1428571429,504.7619047619,1416.6666666667,896.4285714286,771.4285714286,2707.1428571429,694.0476190476,685.7142857143,12282.1428571429,1821.4285714286,29.3571428571,22.5714285714,2.0285714286,3.9428571429,0.4285714286,4.2714285714,78.9285714286,261.5714285714,68.33,686.7857142857
2011-06-26,1574.0476190476,804.7619047619,410.7142857143,1574.0476190476,871.9761904762,892.8571428571,2975,740.619047619,742.8571428571,10035.7142857143,1542.8571428571,29.8714285714,23.7,0.6428571429,4.7428571429,0,3.2714285714,72.7857142857,252.9285714286,68.33,716.0714285714
2011-07-03,1597.9166666667,802.7380952381,440,1597.9166666667,855.9047619048,751.1904761905,2855.4285714286,808.0357142857,543.4523809524,9857.1428571429,1207.1428571429,29.7285714286,23.6,2.3142857143,3.6285714286,0.4285714286,3.4714285714,76.2857142857,254.0714285714,68.4542857143,759.6726190476
2011-07-10,1347.8571428571,785.7142857143,436.4285714286,1347.8571428571,901.6666666667,729.6428571429,2707.1428571429,690.4761904762,652.8571428571,10392.8571428571,1214.2857142857,29.0428571429,22.1285714286,4.5285714286,2.7857142857,1.5714285714,3.1428571429,81.6428571429,255.2857142857,68.62,912.9761904762
2011-07-17,1423.8095238095,833.3333333333,429.7619047619,1423.8095238095,872.8571428571,733.3333333333,2953.5714285714,801.1904761905,685.119047619,10607.1428571429,1450,28.2,22.1,5.0857142857,3.0428571429,2.2857142857,2.1285714286,82.7142857143,254.2857142857,68.62,753.5714285714
2011-07-24,1588.6904761905,732.1428571429,457.1428571429,1588.6904761905,891.6666666667,748.8095238095,2871.4285714286,758.3333333333,657.1428571429,11071.4285714286,1500,27.4714285714,22.5857142857,13.3714285714,2.8,4.8571428571,1.3571428571,86.1428571429,262.2142857143,68.62,741.0714285714
2011-07-31,1464.880952381,637.5,519.6428571429,1464.880952381,863.6904761905,778.0952380952,2882.1428571429,416.0714285714,705.9523809524,9321.4285714286,1392.8571428571,29.4,22.2285714286,6.9285714286,3.8,2,3.3,80.5,257.0714285714,68.62,737.5
2011-08-07,1432.1428571429,535.7142857143,480.7142857143,1432.1428571429,825,750,2750,335.7142857143,670,10178.5714285714,1307.1428571429,27.5142857143,22.2857142857,2.4285714286,2.5,0.7142857143,1.1714285714,85.8571428571,259.3571428571,68.62,834.6428571429
2011-08-14,1270.2380952381,566.6666666667,521.4285714286,1270.2380952381,789.7142857143,864.2857142857,2746.4285714286,336.9047619048,640.7142857143,10214.2857142857,1307.1428571429,27.9142857143,22.7,1.5571428571,3.0571428571,0.1428571429,2.7428571429,82.0714285714,253.3571428571,68.62,912.5
2011-08-21,1203.9682539683,602.5,529.7619047619,1203.9682539683,972.1428571429,1357.1428571429,2664.2857142857,408.7301587302,805.8333333333,7700,1300,28.8571428571,22.0142857143,0.6,3.9285714286,0,5.5142857143,80.2142857143,253.7142857143,68.62,1059.5238095238
2011-08-28,1061.5079365079,498.4126984127,533.9285714286,1061.5079365079,825,876.0714285714,2817.8571428571,415.4761904762,579.1666666667,8085.7142857143,1300,27.5857142857,21.9714285714,4.8142857143,3.1857142857,3.5714285714,1.8142857143,84.4285714286,251.7857142857,68.62,1088.9880952381
2011-09-04,997.619047619,551.1904761905,557.1428571429,997.619047619,873.2857142857,1157.1428571429,2953.5714285714,407.1428571429,693.5714285714,10071.4285714286,1371.4285714286,26.9857142857,22.2142857143,22.6428571429,2.7285714286,6,1.3857142857,88.4285714286,266.2142857143,68.62,1059.6428571429
2011-09-11,1337.7976190476,680.9523809524,588.0952380952,1337.7976190476,955.8333333333,1118.75,2864.2857142857,347.619047619,514.880952381,9207.1428571429,1500,27.9142857143,22.0142857143,2.9,3.3285714286,1.1428571429,3.8428571429,82.0714285714,251.8571428571,68.62,906.5476190476
2011-09-18,1522.0238095238,852.9761904762,659.5238095238,1522.0238095238,836.3095238095,828.5714285714,2507.1428571429,531.5476190476,635.7142857143,6214.2857142857,1178.5714285714,29.4571428571,21.5,2.4142857143,3.6857142857,0.8571428571,4.9428571429,79.5,250.8571428571,70.03,967.2619047619
2011-09-25,1474.0079365079,745.2380952381,707.1428571429,1474.0079365079,939.7321428571,870.8333333333,2746.4285714286,595.2380952381,478.5714285714,6221.4285714286,1150,29.1,19.5285714286,0.2142857143,4.0285714286,0,7.7428571429,74.7142857143,227.3571428571,71.91,1038.1448412698
2011-10-02,1215.4761904762,701.1904761905,751.1904761905,1215.4761904762,868.9285714286,1018.5714285714,2735.7142857143,690.4761904762,507.1428571429,7121.4285714286,1150,30.8142857143,20.9,11.4571428571,4.8571428571,0.5714285714,5.4714285714,79.5714285714,238.1428571429,71.91,919.6428571429
2011-10-09,960.7142857143,720.2380952381,638.0952380952,960.7142857143,969.2857142857,912.619047619,2364.2857142857,1023.8095238095,553.5714285714,6785.7142857143,1150,NA,NA,NA,NA,NA,NA,74.369047619,240.2142857143,71.91,976.1904761905
2011-10-16,1141.2698412698,853.5714285714,670.2380952381,1141.2698412698,903.5714285714,858.3333333333,2607.1428571429,1180.9523809524,735.7142857143,7150,1228.5714285714,NA,NA,NA,NA,NA,NA,77.5595238095,254.25,71.91,839.2857142857
2011-10-23,1108.3333333333,965.4761904762,598.8095238095,1108.3333333333,811.9047619048,852.380952381,2832.1428571429,939.2857142857,771.4285714286,6835.7142857143,1221.4285714286,31.8,18.9857142857,1.1571428571,3.5428571429,0.1428571429,7.6,78.3571428571,255.7857142857,71.91,789.2857142857
