"Index" "Modal.PriceBrinjal" "Modal.PricePotato" "Modal.PriceLadiesfing" "Modal.PriceCarrot" "Modal.PriceTomato" "Modal.Price.bitter.groud" "Modal.Price.beetroot" "Modal.Price.ginger" "Modal.Price.garlic" "PetrolPrice" "Modal.Price.cauliflower" "Modal.Price.cabbage" "Modal.PriceOnion"
"2016-10-30" 2016-10-30 3247.61904761905 1228.57142857143 2766.19047619048 1071.42857142857 814.285714285714 2145.2380952381 892.857142857143 1542.85714285714 10214.2857142857 72.83 1085.47619047619 549.047619047619 1823.47619047619
"2016-11-06" 2016-11-06 1978.57142857143 1450 2816.66666666667 1085.71428571429 921.666666666667 2183.33333333333 961.318681318681 1564.28571428571 10357.1428571429 72.9971428571429 954.761904761905 758.333333333333 2920
"2016-11-13" 2016-11-13 1333.57142857143 1442.85714285714 3413.09523809524 1357.14285714286 863.571428571429 1954.7619047619 1063.57142857143 1585.71428571429 10500 74 988.809523809524 821.428571428571 4691.90476190476
"2016-11-20" 2016-11-20 1275 1078.57142857143 3580.2380952381 1682.14285714286 751.428571428571 1949.04761904762 1058.57142857143 1528.57142857143 10428.5714285714 72.7785714285714 640.47619047619 646.190476190476 3062.61904761905
"2016-11-27" 2016-11-27 1251.66666666667 978.571428571429 3557.85714285714 1225.71428571429 680.714285714286 2057.14285714286 1135 1392.85714285714 10357.1428571429 72.29 853.333333333333 533.809523809524 2929.28571428571
"2016-12-04" 2016-12-04 1228.33333333333 785.714285714286 3693.33333333333 1028.57142857143 687.857142857143 2191.42857142857 989.285714285714 1450 9678.57142857143 72.3871428571429 608.333333333333 576.666666666667 954.285714285714
"2016-12-11" 2016-12-11 957.619047619048 728.571428571429 3154.28571428571 1585.71428571429 615.238095238095 2065.71428571429 954.285714285714 1328.57142857143 9571.42857142857 72.46 513.809523809524 533.809523809524 707.571428571429
"2016-12-18" 2016-12-18 1170.2380952381 714.285714285714 3015.47619047619 1085.71428571429 605.952380952381 2234.52380952381 1004.7619047619 1257.14285714286 9071.42857142857 73.2628571428571 471.428571428571 504.761904761905 856.428571428571
"2016-12-25" 2016-12-25 1110.85714285714 750 3015.47619047619 1000 547.619047619048 2277.38095238095 742.857142857143 1250 10428.5714285714 75.27 533.333333333333 473.809523809524 1055.95238095238
"2017-01-01" 2017-01-01 1355.95238095238 664.285714285714 2795.2380952381 1000 604.761904761905 2569.04761904762 657.142857142857 1200 10428.5714285714 75.27 473.809523809524 441.666666666667 907.142857142857
"2017-01-08" 2017-01-08 1497.61904761905 1114.28571428571 2930.95238095238 1107.14285714286 538.095238095238 2807.14285714286 578.316326530612 1200 11321.4285714286 76.91 480.952380952381 475 1051.19047619048
"2017-01-15" 2017-01-15 1904.7619047619 700 2902.38095238095 1289.28571428571 575 3152.38095238095 648.724489795918 1242.85714285714 11321.4285714286 76.91 450 473.809523809524 1001.87074829932
"2017-01-22" 2017-01-22 1696.55612244898 677.380952380952 2922.87414965986 1101.19047619048 541.071428571429 2923.29931972789 652.295918367347 1245.2380952381 11500 77.46 468.197278911565 437.874149659864 921.683673469388
"2017-01-29" 2017-01-29 1472.10884353741 800 3013.91941391941 1154.7619047619 527.551020408163 3092.49084249084 643.019480519481 1200 11142.8571428571 77.46 521.768707482993 415.531135531136 906.272893772894
"2017-02-05" 2017-02-05 1376.19047619048 646.428571428571 3107.14285714286 1085.71428571429 725 3440.47619047619 660.714285714286 1235.71428571429 10785.7142857143 77.46 500 417.857142857143 1173.80952380952
"2017-02-12" 2017-02-12 1273.33333333333 671.428571428571 2842.85714285714 1085.71428571429 601.190476190476 3223.80952380952 696.428571428571 1214.28571428571 9464.28571428571 77.46 550 444.047619047619 2047.61904761905
"2017-02-19" 2017-02-19 1164.68253968254 721.428571428571 3033.73015873016 1038.09523809524 695.039682539683 3129.16666666667 897.402597402597 1238.09523809524 9666.66666666667 77.46 502.083333333333 594.543650793651 1363.54166666667
"2017-02-26" 2017-02-26 1219.0873015873 747.619047619048 2978.49206349206 989.285714285714 1001.37698412698 2914.88095238095 850.277777777778 1289.28571428571 5782.14285714286 77.46 658.015873015873 500.734126984127 2007.92233560091
"2017-03-05" 2017-03-05 1700 675 3528.57142857143 985.714285714286 1336.19047619048 3239.28571428571 810.714285714286 1278.57142857143 5457.14285714286 77.46 933.333333333333 642.857142857143 1752.38095238095
"2017-03-12" 2017-03-12 2085.71428571429 682.142857142857 3502.38095238095 1071.42857142857 1292.85714285714 3219.04761904762 942.857142857143 1221.42857142857 4850 77.46 1148.80952380952 692.857142857143 1569.04761904762
"2017-03-19" 2017-03-19 2125 850 3390.47619047619 985.714285714286 1332.14285714286 3211.39455782313 1222.44897959184 1421.42857142857 4428.57142857143 77.46 1164.28571428571 859.52380952381 1374.14965986395
"2017-03-26" 2017-03-26 1890.47619047619 762.5 3664.28571428571 1196.42857142857 1344.04761904762 3266.66666666667 1396.42857142857 1271.42857142857 4857.14285714286 77.46 1085.71428571429 807.142857142857 1859.52380952381
"2017-04-02" 2017-04-02 1635.71428571429 828.571428571429 3630.95238095238 1150 1390.47619047619 3102.38095238095 1285.71428571429 1257.14285714286 4607.14285714286 76.0885714285714 1022.61904761905 865.47619047619 1832.14285714286
"2017-04-09" 2017-04-09 1565.47619047619 978.571428571429 3421.42857142857 1121.42857142857 1298.80952380952 3142.85714285714 1307.14285714286 1214.28571428571 4650 72.66 1148.80952380952 833.333333333333 1290.47619047619
"2017-04-16" 2017-04-16 1565.47619047619 978.571428571429 3421.42857142857 1121.42857142857 1298.80952380952 3142.85714285714 1307.14285714286 1214.28571428571 4650 72.66 1100 833.333333333333 NA
