Date,zone,centre,Price
02-01-08,1,DELHI,475
02-01-08,2,AHMEDABAD,625
02-01-08,2,RAJKOT,395
02-01-08,2,PANAJI,850
02-01-08,2,BHOPAL,1400
02-01-08,2,INDORE,320
02-01-08,2,MUMBAI,500
02-01-08,2,NAGPUR,550
02-01-08,2,JAIPUR,400
02-01-08,2,JODHPUR,1100
02-01-08,3,GUWAHATI,1100
02-01-08,3,PATNA,1250
02-01-08,3,SHILLONG,1600
02-01-08,3,AIZAWL,1550
02-01-08,3,BHUBANESHWAR,800
02-01-08,3,CUTTACK,800
02-01-08,3,KOLKATA,900
02-01-08,3,AGARTALA,1100
02-01-08,4,HYDERABAD,600
02-01-08,4,VIJAYAWADA,400
02-01-08,4,BANGALORE,1000
02-01-08,4,THIRUVANANTHAPURAM,1150
02-01-08,4,ERNAKULAM,1000
02-01-08,4,CHENNAI,700
02-01-08,4,MADURAI,900
02-01-08,4,PONDICHERRY,750
09-01-08,1,HISAR,700
09-01-08,1,KARNAL,700
09-01-08,1,SHIMLA,850
09-01-08,1,MANDI,900
09-01-08,1,SRINAGAR,NA
09-01-08,1,JAMMU,1925
09-01-08,1,AMRITSAR,800
09-01-08,1,LUDHIANA,850
09-01-08,1,LUCKNOW,800
09-01-08,1,KANPUR,750
09-01-08,1,CHANDIGARH,NA
09-01-08,1,DELHI,325
09-01-08,2,AHMEDABAD,625
09-01-08,2,RAJKOT,395
09-01-08,2,PANAJI,850
09-01-08,2,BHOPAL,1400
09-01-08,2,INDORE,320
09-01-08,2,MUMBAI,500
09-01-08,2,NAGPUR,550
09-01-08,2,JAIPUR,400
09-01-08,2,JODHPUR,1100
09-01-08,3,GUWAHATI,1100
09-01-08,3,PATNA,1250
09-01-08,3,SHILLONG,1600
09-01-08,3,AIZAWL,1550
09-01-08,3,BHUBANESHWAR,800
09-01-08,3,CUTTACK,800
09-01-08,3,KOLKATA,900
09-01-08,3,AGARTALA,1100
09-01-08,4,HYDERABAD,600
09-01-08,4,VIJAYAWADA,400
09-01-08,4,BANGALORE,1000
09-01-08,4,THIRUVANANTHAPURAM,1150
09-01-08,4,ERNAKULAM,1000
09-01-08,4,CHENNAI,700
09-01-08,4,MADURAI,900
09-01-08,4,PONDICHERRY,550
16-01-08,1,HISAR,700
16-01-08,1,KARNAL,700
16-01-08,1,SHIMLA,850
16-01-08,1,MANDI,700
16-01-08,1,SRINAGAR,NA
16-01-08,1,JAMMU,1925
16-01-08,1,AMRITSAR,800
16-01-08,1,LUDHIANA,850
16-01-08,1,LUCKNOW,800
16-01-08,1,KANPUR,750
16-01-08,1,CHANDIGARH,NA
16-01-08,1,DELHI,325
16-01-08,2,AHMEDABAD,625
16-01-08,2,RAJKOT,395
16-01-08,2,PANAJI,850
16-01-08,2,BHOPAL,1400
16-01-08,2,INDORE,320
16-01-08,2,MUMBAI,500
16-01-08,2,NAGPUR,550
16-01-08,2,JAIPUR,400
16-01-08,2,JODHPUR,1100
16-01-08,3,GUWAHATI,1100
16-01-08,3,PATNA,600
16-01-08,3,SHILLONG,1600
16-01-08,3,AIZAWL,1550
16-01-08,3,BHUBANESHWAR,800
16-01-08,3,CUTTACK,800
16-01-08,3,KOLKATA,900
16-01-08,3,AGARTALA,1100
16-01-08,4,HYDERABAD,600
16-01-08,4,VIJAYAWADA,400
16-01-08,4,BANGALORE,700
16-01-08,4,THIRUVANANTHAPURAM,1150
16-01-08,4,ERNAKULAM,1000
16-01-08,4,CHENNAI,600
16-01-08,4,MADURAI,900
16-01-08,4,PONDICHERRY,550
23-01-08,1,HISAR,400
23-01-08,1,KARNAL,400
23-01-08,1,SHIMLA,850
23-01-08,1,MANDI,800
23-01-08,1,SRINAGAR,NA
23-01-08,1,JAMMU,1925
23-01-08,1,AMRITSAR,800
23-01-08,1,LUDHIANA,850
23-01-08,1,LUCKNOW,800
23-01-08,1,KANPUR,750
23-01-08,1,CHANDIGARH,NA
23-01-08,1,DELHI,363
23-01-08,2,AHMEDABAD,625
23-01-08,2,RAJKOT,395
23-01-08,2,PANAJI,850
23-01-08,2,BHOPAL,1400
23-01-08,2,INDORE,320
23-01-08,2,MUMBAI,400
23-01-08,2,NAGPUR,525
23-01-08,2,JAIPUR,350
23-01-08,2,JODHPUR,700
23-01-08,3,GUWAHATI,1100
23-01-08,3,PATNA,500
23-01-08,3,SHILLONG,1600
23-01-08,3,AIZAWL,1550
23-01-08,3,BHUBANESHWAR,500
23-01-08,3,CUTTACK,550
23-01-08,3,KOLKATA,900
23-01-08,3,AGARTALA,930
23-01-08,4,HYDERABAD,600
23-01-08,4,VIJAYAWADA,400
23-01-08,4,BANGALORE,600
23-01-08,4,THIRUVANANTHAPURAM,1150
23-01-08,4,ERNAKULAM,1000
23-01-08,4,CHENNAI,600
23-01-08,4,MADURAI,900
23-01-08,4,PONDICHERRY,600
30-01-08,1,HISAR,500
30-01-08,1,KARNAL,500
30-01-08,1,SHIMLA,850
30-01-08,1,MANDI,800
30-01-08,1,SRINAGAR,NA
30-01-08,1,JAMMU,1925
30-01-08,1,AMRITSAR,600
30-01-08,1,LUDHIANA,620
30-01-08,1,LUCKNOW,800
30-01-08,1,KANPUR,750
30-01-08,1,CHANDIGARH,NA
30-01-08,1,DELHI,413
30-01-08,2,AHMEDABAD,400
30-01-08,2,RAJKOT,250
30-01-08,2,PANAJI,850
30-01-08,2,BHOPAL,600
30-01-08,2,INDORE,320
30-01-08,2,MUMBAI,425
30-01-08,2,NAGPUR,462
30-01-08,2,JAIPUR,300
30-01-08,2,JODHPUR,290
30-01-08,3,GUWAHATI,1100
30-01-08,3,PATNA,500
30-01-08,3,SHILLONG,800
30-01-08,3,AIZAWL,1550
30-01-08,3,BHUBANESHWAR,500
30-01-08,3,CUTTACK,550
30-01-08,3,KOLKATA,550
30-01-08,3,AGARTALA,930
30-01-08,4,HYDERABAD,600
30-01-08,4,VIJAYAWADA,400
30-01-08,4,BANGALORE,600
30-01-08,4,THIRUVANANTHAPURAM,1150
30-01-08,4,ERNAKULAM,1000
30-01-08,4,CHENNAI,500
30-01-08,4,MADURAI,900
30-01-08,4,PONDICHERRY,600
06-02-08,1,HISAR,500
06-02-08,1,KARNAL,500
06-02-08,1,SHIMLA,850
06-02-08,1,MANDI,800
06-02-08,1,SRINAGAR,NA
06-02-08,1,JAMMU,1925
06-02-08,1,AMRITSAR,600
06-02-08,1,LUDHIANA,620
06-02-08,1,LUCKNOW,800
06-02-08,1,KANPUR,750
06-02-08,1,CHANDIGARH,NA
06-02-08,1,DELHI,338
06-02-08,2,AHMEDABAD,400
06-02-08,2,RAJKOT,250
06-02-08,2,PANAJI,850
06-02-08,2,BHOPAL,600
06-02-08,2,INDORE,320
06-02-08,2,MUMBAI,425
06-02-08,2,NAGPUR,462
06-02-08,2,JAIPUR,300
06-02-08,2,JODHPUR,290
06-02-08,3,GUWAHATI,1100
06-02-08,3,PATNA,500
06-02-08,3,SHILLONG,800
06-02-08,3,AIZAWL,1550
06-02-08,3,BHUBANESHWAR,500
06-02-08,3,CUTTACK,500
06-02-08,3,KOLKATA,550
06-02-08,3,AGARTALA,930
06-02-08,4,HYDERABAD,600
06-02-08,4,VIJAYAWADA,400
06-02-08,4,BANGALORE,600
06-02-08,4,THIRUVANANTHAPURAM,1150
06-02-08,4,ERNAKULAM,1000
06-02-08,4,CHENNAI,500
06-02-08,4,MADURAI,900
06-02-08,4,PONDICHERRY,600
07-02-08,1,HISAR,400
07-02-08,1,KARNAL,500
07-02-08,1,DELHI,437
07-02-08,3,PATNA,400
13-02-08,1,HISAR,500
13-02-08,1,KARNAL,500
13-02-08,1,SHIMLA,850
13-02-08,1,MANDI,800
13-02-08,1,SRINAGAR,NA
13-02-08,1,JAMMU,1925
13-02-08,1,AMRITSAR,600
13-02-08,1,LUDHIANA,620
13-02-08,1,LUCKNOW,800
13-02-08,1,KANPUR,750
13-02-08,1,CHANDIGARH,NA
13-02-08,1,DELHI,338
13-02-08,2,AHMEDABAD,400
13-02-08,2,RAJKOT,250
13-02-08,2,PANAJI,850
13-02-08,2,BHOPAL,600
13-02-08,2,INDORE,320
13-02-08,2,MUMBAI,425
13-02-08,2,NAGPUR,462
13-02-08,2,JAIPUR,300
13-02-08,2,JODHPUR,300
13-02-08,3,GUWAHATI,1100
13-02-08,3,PATNA,500
13-02-08,3,SHILLONG,800
13-02-08,3,AIZAWL,1550
13-02-08,3,BHUBANESHWAR,500
13-02-08,3,CUTTACK,500
13-02-08,3,KOLKATA,550
13-02-08,3,AGARTALA,900
13-02-08,4,HYDERABAD,600
13-02-08,4,VIJAYAWADA,400
13-02-08,4,BANGALORE,600
13-02-08,4,THIRUVANANTHAPURAM,700
13-02-08,4,ERNAKULAM,650
13-02-08,4,CHENNAI,500
13-02-08,4,MADURAI,900
13-02-08,4,PONDICHERRY,600
20-02-08,1,HISAR,500
20-02-08,1,KARNAL,500
20-02-08,1,SHIMLA,850
20-02-08,1,MANDI,800
20-02-08,1,SRINAGAR,NA
20-02-08,1,JAMMU,1925
20-02-08,1,AMRITSAR,600
20-02-08,1,LUDHIANA,620
20-02-08,1,LUCKNOW,625
20-02-08,1,KANPUR,600
20-02-08,1,CHANDIGARH,NA
20-02-08,1,DELHI,400
20-02-08,2,AHMEDABAD,275
20-02-08,2,RAJKOT,220
20-02-08,2,PANAJI,550
20-02-08,2,BHOPAL,600
20-02-08,2,INDORE,320
20-02-08,2,MUMBAI,425
20-02-08,2,NAGPUR,325
20-02-08,2,JAIPUR,300
20-02-08,2,JODHPUR,275
20-02-08,3,GUWAHATI,1100
20-02-08,3,PATNA,500
20-02-08,3,SHILLONG,650
20-02-08,3,AIZAWL,2280
20-02-08,3,BHUBANESHWAR,500
20-02-08,3,CUTTACK,450
20-02-08,3,KOLKATA,550
20-02-08,3,AGARTALA,900
20-02-08,4,HYDERABAD,600
20-02-08,4,VIJAYAWADA,400
20-02-08,4,BANGALORE,600
20-02-08,4,THIRUVANANTHAPURAM,700
20-02-08,4,ERNAKULAM,650
20-02-08,4,CHENNAI,500
20-02-08,4,MADURAI,900
20-02-08,4,PONDICHERRY,600
27-02-08,1,HISAR,500
27-02-08,1,KARNAL,500
27-02-08,1,SHIMLA,650
27-02-08,1,MANDI,750
27-02-08,1,SRINAGAR,NA
27-02-08,1,JAMMU,1925
27-02-08,1,AMRITSAR,600
27-02-08,1,LUDHIANA,600
27-02-08,1,LUCKNOW,620
27-02-08,1,KANPUR,600
27-02-08,1,CHANDIGARH,NA
27-02-08,1,DELHI,450
27-02-08,2,AHMEDABAD,275
27-02-08,2,RAJKOT,220
27-02-08,2,PANAJI,550
27-02-08,2,BHOPAL,600
27-02-08,2,INDORE,320
27-02-08,2,MUMBAI,425
27-02-08,2,NAGPUR,325
27-02-08,2,JAIPUR,300
27-02-08,2,JODHPUR,250
27-02-08,3,GUWAHATI,1100
27-02-08,3,PATNA,500
27-02-08,3,SHILLONG,650
27-02-08,3,AIZAWL,2280
27-02-08,3,BHUBANESHWAR,500
27-02-08,3,CUTTACK,500
27-02-08,3,KOLKATA,550
27-02-08,3,AGARTALA,900
27-02-08,4,HYDERABAD,600
27-02-08,4,VIJAYAWADA,400
27-02-08,4,BANGALORE,600
27-02-08,4,THIRUVANANTHAPURAM,700
27-02-08,4,ERNAKULAM,650
27-02-08,4,CHENNAI,500
27-02-08,4,MADURAI,900
27-02-08,4,PONDICHERRY,600
05-03-08,1,HISAR,500
05-03-08,1,KARNAL,500
05-03-08,1,SHIMLA,850
05-03-08,1,MANDI,700
05-03-08,1,SRINAGAR,NA
05-03-08,1,JAMMU,1925
05-03-08,1,AMRITSAR,600
05-03-08,1,LUDHIANA,600
05-03-08,1,LUCKNOW,625
05-03-08,1,KANPUR,600
05-03-08,1,CHANDIGARH,NA
05-03-08,1,DELHI,475
05-03-08,2,AHMEDABAD,275
05-03-08,2,RAJKOT,220
05-03-08,2,PANAJI,550
05-03-08,2,BHOPAL,600
05-03-08,2,INDORE,320
05-03-08,2,MUMBAI,425
05-03-08,2,NAGPUR,362
05-03-08,2,JAIPUR,300
05-03-08,2,JODHPUR,250
05-03-08,3,GUWAHATI,1100
05-03-08,3,PATNA,500
05-03-08,3,SHILLONG,650
05-03-08,3,AIZAWL,2280
05-03-08,3,BHUBANESHWAR,500
05-03-08,3,CUTTACK,500
05-03-08,3,KOLKATA,550
05-03-08,3,AGARTALA,900
05-03-08,4,HYDERABAD,600
05-03-08,4,VIJAYAWADA,400
05-03-08,4,BANGALORE,600
05-03-08,4,THIRUVANANTHAPURAM,700
05-03-08,4,ERNAKULAM,650
05-03-08,4,CHENNAI,500
05-03-08,4,MADURAI,900
05-03-08,4,PONDICHERRY,450
12-03-08,1,HISAR,500
12-03-08,1,KARNAL,500
12-03-08,1,SHIMLA,850
12-03-08,1,MANDI,700
12-03-08,1,SRINAGAR,NA
12-03-08,1,JAMMU,1925
12-03-08,1,AMRITSAR,600
12-03-08,1,LUDHIANA,600
12-03-08,1,LUCKNOW,660
12-03-08,1,KANPUR,600
12-03-08,1,CHANDIGARH,NA
12-03-08,1,DELHI,538
12-03-08,2,AHMEDABAD,275
12-03-08,2,RAJKOT,220
12-03-08,2,PANAJI,550
12-03-08,2,BHOPAL,600
12-03-08,2,INDORE,320
12-03-08,2,MUMBAI,475
12-03-08,2,NAGPUR,375
12-03-08,2,JAIPUR,350
12-03-08,2,JODHPUR,250
12-03-08,3,GUWAHATI,750
12-03-08,3,PATNA,500
12-03-08,3,SHILLONG,800
12-03-08,3,AIZAWL,2280
12-03-08,3,BHUBANESHWAR,550
12-03-08,3,CUTTACK,500
12-03-08,3,KOLKATA,550
12-03-08,3,AGARTALA,900
12-03-08,4,HYDERABAD,600
12-03-08,4,VIJAYAWADA,400
12-03-08,4,BANGALORE,750
12-03-08,4,THIRUVANANTHAPURAM,700
12-03-08,4,ERNAKULAM,650
12-03-08,4,CHENNAI,500
12-03-08,4,MADURAI,900
12-03-08,4,PONDICHERRY,450
19-03-08,1,HISAR,600
19-03-08,1,KARNAL,600
19-03-08,1,SHIMLA,850
19-03-08,1,MANDI,700
19-03-08,1,SRINAGAR,NA
19-03-08,1,JAMMU,1925
19-03-08,1,AMRITSAR,600
19-03-08,1,LUDHIANA,600
19-03-08,1,LUCKNOW,670
19-03-08,1,KANPUR,600
19-03-08,1,CHANDIGARH,NA
19-03-08,1,DELHI,550
19-03-08,2,AHMEDABAD,275
19-03-08,2,RAJKOT,220
19-03-08,2,PANAJI,550
19-03-08,2,BHOPAL,600
19-03-08,2,INDORE,320
19-03-08,2,MUMBAI,475
19-03-08,2,NAGPUR,375
19-03-08,2,JAIPUR,350
19-03-08,2,JODHPUR,250
19-03-08,3,GUWAHATI,750
19-03-08,3,PATNA,500
19-03-08,3,SHILLONG,800
19-03-08,3,AIZAWL,2280
19-03-08,3,BHUBANESHWAR,550
19-03-08,3,CUTTACK,500
19-03-08,3,KOLKATA,500
19-03-08,3,AGARTALA,950
19-03-08,4,HYDERABAD,600
19-03-08,4,VIJAYAWADA,400
19-03-08,4,BANGALORE,700
19-03-08,4,THIRUVANANTHAPURAM,700
19-03-08,4,ERNAKULAM,650
19-03-08,4,CHENNAI,500
19-03-08,4,MADURAI,900
19-03-08,4,PONDICHERRY,450
26-03-08,1,HISAR,600
26-03-08,1,KARNAL,600
26-03-08,1,SHIMLA,800
26-03-08,1,MANDI,700
26-03-08,1,SRINAGAR,NA
26-03-08,1,JAMMU,1925
26-03-08,1,AMRITSAR,600
26-03-08,1,LUDHIANA,600
26-03-08,1,LUCKNOW,600
26-03-08,1,KANPUR,500
26-03-08,1,CHANDIGARH,NA
26-03-08,1,DELHI,488
26-03-08,2,AHMEDABAD,275
26-03-08,2,RAJKOT,220
26-03-08,2,PANAJI,550
26-03-08,2,BHOPAL,600
26-03-08,2,INDORE,320
26-03-08,2,MUMBAI,400
26-03-08,2,NAGPUR,375
26-03-08,2,JAIPUR,350
26-03-08,2,JODHPUR,250
26-03-08,3,GUWAHATI,750
26-03-08,3,PATNA,550
26-03-08,3,SHILLONG,800
26-03-08,3,AIZAWL,2280
26-03-08,3,BHUBANESHWAR,550
26-03-08,3,CUTTACK,500
26-03-08,3,KOLKATA,500
26-03-08,3,AGARTALA,950
26-03-08,4,HYDERABAD,300
26-03-08,4,VIJAYAWADA,400
26-03-08,4,BANGALORE,700
26-03-08,4,THIRUVANANTHAPURAM,700
26-03-08,4,ERNAKULAM,650
26-03-08,4,CHENNAI,500
26-03-08,4,MADURAI,900
26-03-08,4,PONDICHERRY,450
02-04-08,1,HISAR,600
02-04-08,1,KARNAL,600
02-04-08,1,SHIMLA,800
02-04-08,1,MANDI,700
02-04-08,1,SRINAGAR,NA
02-04-08,1,JAMMU,1925
02-04-08,1,AMRITSAR,650
02-04-08,1,LUDHIANA,750
02-04-08,1,LUCKNOW,600
02-04-08,1,KANPUR,500
02-04-08,1,CHANDIGARH,NA
02-04-08,1,DELHI,475
02-04-08,2,AHMEDABAD,290
02-04-08,2,RAJKOT,190
02-04-08,2,PANAJI,550
02-04-08,2,BHOPAL,600
02-04-08,2,INDORE,320
02-04-08,2,MUMBAI,400
02-04-08,2,NAGPUR,437
02-04-08,2,JAIPUR,350
02-04-08,2,JODHPUR,250
02-04-08,3,GUWAHATI,600
02-04-08,3,PATNA,550
02-04-08,3,SHILLONG,800
02-04-08,3,AIZAWL,2280
02-04-08,3,BHUBANESHWAR,600
02-04-08,3,CUTTACK,600
02-04-08,3,KOLKATA,500
02-04-08,3,AGARTALA,950
02-04-08,4,HYDERABAD,300
02-04-08,4,VIJAYAWADA,400
02-04-08,4,BANGALORE,600
02-04-08,4,THIRUVANANTHAPURAM,715
02-04-08,4,ERNAKULAM,650
02-04-08,4,CHENNAI,500
02-04-08,4,MADURAI,900
02-04-08,4,PONDICHERRY,450
06-04-08,1,HISAR,400
06-04-08,1,KARNAL,450
06-04-08,1,LUCKNOW,650
06-04-08,1,KANPUR,450
06-04-08,2,PANAJI,550
06-04-08,3,BHUBANESHWAR,500
06-04-08,3,CUTTACK,500
06-04-08,4,HYDERABAD,300
06-04-08,4,VIJAYAWADA,400
06-04-08,4,BANGALORE,450
09-04-08,1,HISAR,600
09-04-08,1,KARNAL,600
09-04-08,1,SHIMLA,800
09-04-08,1,MANDI,700
09-04-08,1,SRINAGAR,NA
09-04-08,1,JAMMU,1925
09-04-08,1,AMRITSAR,650
09-04-08,1,LUDHIANA,750
09-04-08,1,LUCKNOW,600
09-04-08,1,KANPUR,500
09-04-08,1,CHANDIGARH,NA
09-04-08,1,DELHI,450
09-04-08,2,AHMEDABAD,290
09-04-08,2,RAJKOT,190
09-04-08,2,PANAJI,550
09-04-08,2,BHOPAL,400
09-04-08,2,INDORE,320
09-04-08,2,MUMBAI,375
09-04-08,2,NAGPUR,337
09-04-08,2,JAIPUR,350
09-04-08,2,JODHPUR,250
09-04-08,3,GUWAHATI,600
09-04-08,3,PATNA,550
09-04-08,3,SHILLONG,800
09-04-08,3,AIZAWL,2280
09-04-08,3,BHUBANESHWAR,600
09-04-08,3,CUTTACK,600
09-04-08,3,KOLKATA,500
09-04-08,3,AGARTALA,850
09-04-08,4,HYDERABAD,300
09-04-08,4,VIJAYAWADA,400
09-04-08,4,BANGALORE,750
09-04-08,4,THIRUVANANTHAPURAM,715
09-04-08,4,ERNAKULAM,650
09-04-08,4,CHENNAI,500
09-04-08,4,MADURAI,900
09-04-08,4,PONDICHERRY,450
16-04-08,1,HISAR,600
16-04-08,1,KARNAL,550
16-04-08,1,SHIMLA,800
16-04-08,1,MANDI,700
16-04-08,1,SRINAGAR,NA
16-04-08,1,JAMMU,1925
16-04-08,1,AMRITSAR,600
16-04-08,1,LUDHIANA,650
16-04-08,1,LUCKNOW,680
16-04-08,1,KANPUR,500
16-04-08,1,CHANDIGARH,NA
16-04-08,1,DELHI,425
16-04-08,2,AHMEDABAD,300
16-04-08,2,RAJKOT,190
16-04-08,2,PANAJI,550
16-04-08,2,BHOPAL,400
16-04-08,2,INDORE,320
16-04-08,2,MUMBAI,475
16-04-08,2,NAGPUR,275
16-04-08,2,JAIPUR,300
16-04-08,2,JODHPUR,250
16-04-08,3,GUWAHATI,600
16-04-08,3,PATNA,550
16-04-08,3,SHILLONG,800
16-04-08,3,AIZAWL,2280
16-04-08,3,BHUBANESHWAR,550
16-04-08,3,CUTTACK,600
16-04-08,3,KOLKATA,500
16-04-08,3,AGARTALA,850
16-04-08,4,HYDERABAD,300
16-04-08,4,VIJAYAWADA,400
16-04-08,4,BANGALORE,600
16-04-08,4,THIRUVANANTHAPURAM,715
16-04-08,4,ERNAKULAM,650
16-04-08,4,CHENNAI,600
16-04-08,4,MADURAI,900
16-04-08,4,PONDICHERRY,450
23-04-08,1,HISAR,500
23-04-08,1,KARNAL,500
23-04-08,1,SHIMLA,800
23-04-08,1,MANDI,700
23-04-08,1,SRINAGAR,NA
23-04-08,1,JAMMU,1925
23-04-08,1,AMRITSAR,600
23-04-08,1,LUDHIANA,650
23-04-08,1,LUCKNOW,680
23-04-08,1,KANPUR,500
23-04-08,1,CHANDIGARH,NA
23-04-08,1,DELHI,400
23-04-08,2,AHMEDABAD,275
23-04-08,2,RAJKOT,200
23-04-08,2,PANAJI,550
23-04-08,2,BHOPAL,400
23-04-08,2,INDORE,320
23-04-08,2,MUMBAI,450
23-04-08,2,NAGPUR,307
23-04-08,2,JAIPUR,300
23-04-08,2,JODHPUR,250
23-04-08,3,GUWAHATI,500
23-04-08,3,PATNA,600
23-04-08,3,SHILLONG,800
23-04-08,3,AIZAWL,2280
23-04-08,3,BHUBANESHWAR,600
23-04-08,3,CUTTACK,600
23-04-08,3,KOLKATA,500
23-04-08,3,AGARTALA,750
23-04-08,4,HYDERABAD,300
23-04-08,4,VIJAYAWADA,400
23-04-08,4,BANGALORE,650
23-04-08,4,THIRUVANANTHAPURAM,715
23-04-08,4,ERNAKULAM,650
23-04-08,4,CHENNAI,600
23-04-08,4,MADURAI,900
23-04-08,4,PONDICHERRY,450
30-04-08,1,HISAR,400
30-04-08,1,KARNAL,500
30-04-08,1,SHIMLA,650
30-04-08,1,MANDI,650
30-04-08,1,SRINAGAR,NA
30-04-08,1,JAMMU,1925
30-04-08,1,AMRITSAR,600
30-04-08,1,LUDHIANA,600
30-04-08,1,LUCKNOW,680
30-04-08,1,KANPUR,450
30-04-08,1,CHANDIGARH,NA
30-04-08,1,DELHI,388
30-04-08,2,AHMEDABAD,275
30-04-08,2,RAJKOT,200
30-04-08,2,PANAJI,550
30-04-08,2,BHOPAL,300
30-04-08,2,INDORE,320
30-04-08,2,MUMBAI,450
30-04-08,2,NAGPUR,268
30-04-08,2,JAIPUR,300
30-04-08,2,JODHPUR,250
30-04-08,3,GUWAHATI,500
30-04-08,3,PATNA,600
30-04-08,3,SHILLONG,850
30-04-08,3,AIZAWL,2280
30-04-08,3,BHUBANESHWAR,550
30-04-08,3,CUTTACK,500
30-04-08,3,KOLKATA,500
30-04-08,3,AGARTALA,725
30-04-08,4,HYDERABAD,300
30-04-08,4,VIJAYAWADA,400
30-04-08,4,BANGALORE,650
30-04-08,4,THIRUVANANTHAPURAM,715
30-04-08,4,ERNAKULAM,650
30-04-08,4,CHENNAI,600
30-04-08,4,MADURAI,900
30-04-08,4,PONDICHERRY,450
07-05-08,1,HISAR,400
07-05-08,1,KARNAL,500
07-05-08,1,SHIMLA,650
07-05-08,1,MANDI,650
07-05-08,1,SRINAGAR,NA
07-05-08,1,JAMMU,1925
07-05-08,1,AMRITSAR,600
07-05-08,1,LUDHIANA,600
07-05-08,1,LUCKNOW,680
07-05-08,1,KANPUR,450
07-05-08,1,CHANDIGARH,NA
07-05-08,1,DELHI,388
07-05-08,2,AHMEDABAD,275
07-05-08,2,RAJKOT,162
07-05-08,2,PANAJI,550
07-05-08,2,BHOPAL,300
07-05-08,2,INDORE,320
07-05-08,2,MUMBAI,425
07-05-08,2,NAGPUR,268
07-05-08,2,JAIPUR,350
07-05-08,2,JODHPUR,250
07-05-08,3,GUWAHATI,500
07-05-08,3,PATNA,525
07-05-08,3,SHILLONG,850
07-05-08,3,AIZAWL,2280
07-05-08,3,BHUBANESHWAR,550
07-05-08,3,CUTTACK,500
07-05-08,3,KOLKATA,500
07-05-08,3,AGARTALA,725
07-05-08,4,HYDERABAD,300
07-05-08,4,VIJAYAWADA,400
07-05-08,4,BANGALORE,650
07-05-08,4,THIRUVANANTHAPURAM,715
07-05-08,4,ERNAKULAM,650
07-05-08,4,CHENNAI,500
07-05-08,4,MADURAI,900
07-05-08,4,PONDICHERRY,450
14-05-08,1,HISAR,600
14-05-08,1,KARNAL,500
14-05-08,1,SHIMLA,650
14-05-08,1,MANDI,650
14-05-08,1,SRINAGAR,NA
14-05-08,1,JAMMU,1925
14-05-08,1,AMRITSAR,600
14-05-08,1,LUDHIANA,600
14-05-08,1,LUCKNOW,680
14-05-08,1,KANPUR,450
14-05-08,1,CHANDIGARH,NA
14-05-08,1,DELHI,388
14-05-08,2,AHMEDABAD,275
14-05-08,2,RAJKOT,162
14-05-08,2,PANAJI,550
14-05-08,2,BHOPAL,300
14-05-08,2,INDORE,320
14-05-08,2,MUMBAI,475
14-05-08,2,NAGPUR,237
14-05-08,2,JAIPUR,350
14-05-08,2,JODHPUR,250
14-05-08,3,GUWAHATI,600
14-05-08,3,PATNA,525
14-05-08,3,SHILLONG,850
14-05-08,3,AIZAWL,2280
14-05-08,3,BHUBANESHWAR,550
14-05-08,3,CUTTACK,500
14-05-08,3,KOLKATA,500
14-05-08,3,AGARTALA,850
14-05-08,4,HYDERABAD,300
14-05-08,4,VIJAYAWADA,400
14-05-08,4,BANGALORE,650
14-05-08,4,THIRUVANANTHAPURAM,715
14-05-08,4,ERNAKULAM,650
14-05-08,4,CHENNAI,500
14-05-08,4,MADURAI,900
14-05-08,4,PONDICHERRY,550
21-05-08,1,HISAR,400
21-05-08,1,KARNAL,500
21-05-08,1,SHIMLA,650
21-05-08,1,MANDI,650
21-05-08,1,SRINAGAR,NA
21-05-08,1,JAMMU,1925
21-05-08,1,AMRITSAR,600
21-05-08,1,LUDHIANA,600
21-05-08,1,LUCKNOW,650
21-05-08,1,KANPUR,450
21-05-08,1,CHANDIGARH,NA
21-05-08,1,DELHI,388
21-05-08,2,AHMEDABAD,250
21-05-08,2,RAJKOT,162
21-05-08,2,PANAJI,550
21-05-08,2,BHOPAL,300
21-05-08,2,INDORE,320
21-05-08,2,MUMBAI,475
21-05-08,2,NAGPUR,250
21-05-08,2,JAIPUR,350
21-05-08,2,JODHPUR,250
21-05-08,3,GUWAHATI,600
21-05-08,3,PATNA,475
21-05-08,3,SHILLONG,850
21-05-08,3,AIZAWL,2280
21-05-08,3,BHUBANESHWAR,550
21-05-08,3,CUTTACK,500
21-05-08,3,KOLKATA,500
21-05-08,3,AGARTALA,850
21-05-08,4,HYDERABAD,300
21-05-08,4,VIJAYAWADA,400
21-05-08,4,BANGALORE,650
21-05-08,4,THIRUVANANTHAPURAM,715
21-05-08,4,ERNAKULAM,650
21-05-08,4,CHENNAI,500
21-05-08,4,MADURAI,900
21-05-08,4,PONDICHERRY,550
28-05-08,1,HISAR,400
28-05-08,1,KARNAL,500
28-05-08,1,SHIMLA,650
28-05-08,1,MANDI,650
28-05-08,1,SRINAGAR,NA
28-05-08,1,JAMMU,1925
28-05-08,1,AMRITSAR,600
28-05-08,1,LUDHIANA,600
28-05-08,1,LUCKNOW,650
28-05-08,1,KANPUR,450
28-05-08,1,CHANDIGARH,250
28-05-08,1,DELHI,363
28-05-08,2,AHMEDABAD,250
28-05-08,2,RAJKOT,200
28-05-08,2,PANAJI,550
28-05-08,2,BHOPAL,300
28-05-08,2,INDORE,320
28-05-08,2,MUMBAI,350
